wavelength_nm,n,k
1129.0000,1.720526,0.000000
1130.0000,1.720510,0.000000
1131.0000,1.720494,0.000000
1132.0000,1.720478,0.000000
1133.0000,1.720462,0.000000
1134.0000,1.720446,0.000000
1135.0000,1.720430,0.000000
1136.0000,1.720414,0.000000
1137.0000,1.720398,0.000000
1138.0000,1.720382,0.000000
1139.0000,1.720366,0.000000
1140.0000,1.720350,0.000000
1141.0000,1.720334,0.000000
1142.0000,1.720318,0.000000
1143.0000,1.720302,0.000000
1144.0000,1.720287,0.000000
1145.0000,1.720271,0.000000
1146.0000,1.720255,0.000000
1147.0000,1.720239,0.000000
1148.0000,1.720223,0.000000
1149.0000,1.720208,0.000000
1150.0000,1.720192,0.000000
1151.0000,1.720176,0.000000
1152.0000,1.720161,0.000000
1153.0000,1.720145,0.000000
1154.0000,1.720129,0.000000
1155.0000,1.720114,0.000000
1156.0000,1.720098,0.000000
1157.0000,1.720082,0.000000
1158.0000,1.720067,0.000000
1159.0000,1.720051,0.000000
1160.0000,1.720036,0.000000
1161.0000,1.720020,0.000000
1162.0000,1.720005,0.000000
1163.0000,1.719989,0.000000
1164.0000,1.719974,0.000000
1165.0000,1.719958,0.000000
1166.0000,1.719943,0.000000
1167.0000,1.719927,0.000000
1168.0000,1.719912,0.000000
1169.0000,1.719896,0.000000
1170.0000,1.719881,0.000000
1171.0000,1.719865,0.000000
1172.0000,1.719850,0.000000
1173.0000,1.719835,0.000000
1174.0000,1.719819,0.000000
1175.0000,1.719804,0.000000
1176.0000,1.719789,0.000000
1177.0000,1.719773,0.000000
1178.0000,1.719758,0.000000
1179.0000,1.719743,0.000000
1180.0000,1.719728,0.000000
1181.0000,1.719712,0.000000
1182.0000,1.719697,0.000000
1183.0000,1.719682,0.000000
1184.0000,1.719667,0.000000
1185.0000,1.719651,0.000000
1186.0000,1.719636,0.000000
1187.0000,1.719621,0.000000
1188.0000,1.719606,0.000000
1189.0000,1.719591,0.000000
1190.0000,1.719576,0.000000
1191.0000,1.719560,0.000000
1192.0000,1.719545,0.000000
1193.0000,1.719530,0.000000
1194.0000,1.719515,0.000000
1195.0000,1.719500,0.000000
1196.0000,1.719485,0.000000
1197.0000,1.719470,0.000000
1198.0000,1.719455,0.000000
1199.0000,1.719440,0.000000
1200.0000,1.719425,0.000000
1201.0000,1.719410,0.000000
1202.0000,1.719395,0.000000
1203.0000,1.719380,0.000000
1204.0000,1.719365,0.000000
1205.0000,1.719350,0.000000
1206.0000,1.719335,0.000000
1207.0000,1.719320,0.000000
1208.0000,1.719305,0.000000
1209.0000,1.719291,0.000000
1210.0000,1.719276,0.000000
1211.0000,1.719261,0.000000
1212.0000,1.719246,0.000000
1213.0000,1.719231,0.000000
1214.0000,1.719216,0.000000
1215.0000,1.719201,0.000000
1216.0000,1.719187,0.000000
1217.0000,1.719172,0.000000
1218.0000,1.719157,0.000000
1219.0000,1.719142,0.000000
1220.0000,1.719128,0.000000
1221.0000,1.719113,0.000000
1222.0000,1.719098,0.000000
1223.0000,1.719083,0.000000
1224.0000,1.719069,0.000000
1225.0000,1.719054,0.000000
1226.0000,1.719039,0.000000
1227.0000,1.719025,0.000000
1228.0000,1.719010,0.000000
1229.0000,1.718995,0.000000
1230.0000,1.718981,0.000000
1231.0000,1.718966,0.000000
1232.0000,1.718951,0.000000
1233.0000,1.718937,0.000000
1234.0000,1.718922,0.000000
1235.0000,1.718907,0.000000
1236.0000,1.718893,0.000000
1237.0000,1.718878,0.000000
1238.0000,1.718864,0.000000
1239.0000,1.718849,0.000000
1240.0000,1.718835,0.000000
1241.0000,1.718820,0.000000
1242.0000,1.718806,0.000000
1243.0000,1.718791,0.000000
1244.0000,1.718777,0.000000
1245.0000,1.718762,0.000000
1246.0000,1.718748,0.000000
1247.0000,1.718733,0.000000
1248.0000,1.718719,0.000000
1249.0000,1.718704,0.000000
1250.0000,1.718690,0.000000
1251.0000,1.718675,0.000000
1252.0000,1.718661,0.000000
1253.0000,1.718647,0.000000
1254.0000,1.718632,0.000000
1255.0000,1.718618,0.000000
1256.0000,1.718603,0.000000
1257.0000,1.718589,0.000000
1258.0000,1.718575,0.000000
1259.0000,1.718560,0.000000
1260.0000,1.718546,0.000000
1261.0000,1.718532,0.000000
1262.0000,1.718517,0.000000
1263.0000,1.718503,0.000000
1264.0000,1.718489,0.000000
1265.0000,1.718474,0.000000
1266.0000,1.718460,0.000000
1267.0000,1.718446,0.000000
1268.0000,1.718432,0.000000
1269.0000,1.718417,0.000000
1270.0000,1.718403,0.000000
