wavelength_nm,n,k
531.0000,1.771771,0.000000
532.0000,1.771698,0.000000
533.0000,1.771625,0.000000
534.0000,1.771553,0.000000
535.0000,1.771481,0.000000
536.0000,1.771409,0.000000
537.0000,1.771338,0.000000
538.0000,1.771267,0.000000
539.0000,1.771197,0.000000
540.0000,1.771127,0.000000
541.0000,1.771057,0.000000
542.0000,1.770988,0.000000
543.0000,1.770919,0.000000
544.0000,1.770850,0.000000
545.0000,1.770782,0.000000
546.0000,1.770714,0.000000
547.0000,1.770647,0.000000
548.0000,1.770580,0.000000
549.0000,1.770513,0.000000
550.0000,1.770446,0.000000
551.0000,1.770380,0.000000
552.0000,1.770314,0.000000
553.0000,1.770249,0.000000
554.0000,1.770184,0.000000
555.0000,1.770119,0.000000
556.0000,1.770054,0.000000
557.0000,1.769990,0.000000
558.0000,1.769926,0.000000
559.0000,1.769863,0.000000
560.0000,1.769800,0.000000
561.0000,1.769737,0.000000
562.0000,1.769674,0.000000
563.0000,1.769612,0.000000
564.0000,1.769550,0.000000
565.0000,1.769488,0.000000
566.0000,1.769427,0.000000
567.0000,1.769366,0.000000
568.0000,1.769305,0.000000
569.0000,1.769244,0.000000
570.0000,1.769184,0.000000
571.0000,1.769124,0.000000
572.0000,1.769065,0.000000
573.0000,1.769005,0.000000
574.0000,1.768946,0.000000
575.0000,1.768887,0.000000
576.0000,1.768829,0.000000
577.0000,1.768771,0.000000
578.0000,1.768713,0.000000
579.0000,1.768655,0.000000
580.0000,1.768598,0.000000
581.0000,1.768541,0.000000
582.0000,1.768484,0.000000
583.0000,1.768427,0.000000
584.0000,1.768371,0.000000
585.0000,1.768315,0.000000
586.0000,1.768259,0.000000
587.0000,1.768203,0.000000
588.0000,1.768148,0.000000
589.0000,1.768093,0.000000
590.0000,1.768038,0.000000
591.0000,1.767983,0.000000
592.0000,1.767929,0.000000
593.0000,1.767875,0.000000
594.0000,1.767821,0.000000
595.0000,1.767768,0.000000
596.0000,1.767714,0.000000
597.0000,1.767661,0.000000
598.0000,1.767608,0.000000
599.0000,1.767556,0.000000
600.0000,1.767503,0.000000
601.0000,1.767451,0.000000
602.0000,1.767399,0.000000
603.0000,1.767348,0.000000
604.0000,1.767296,0.000000
605.0000,1.767245,0.000000
606.0000,1.767194,0.000000
607.0000,1.767143,0.000000
608.0000,1.767092,0.000000
609.0000,1.767042,0.000000
610.0000,1.766992,0.000000
611.0000,1.766942,0.000000
612.0000,1.766892,0.000000
613.0000,1.766843,0.000000
614.0000,1.766793,0.000000
615.0000,1.766744,0.000000
616.0000,1.766695,0.000000
617.0000,1.766647,0.000000
618.0000,1.766598,0.000000
619.0000,1.766550,0.000000
620.0000,1.766502,0.000000
621.0000,1.766454,0.000000
622.0000,1.766406,0.000000
623.0000,1.766359,0.000000
624.0000,1.766312,0.000000
625.0000,1.766265,0.000000
626.0000,1.766218,0.000000
627.0000,1.766171,0.000000
628.0000,1.766125,0.000000
629.0000,1.766078,0.000000
630.0000,1.766032,0.000000
631.0000,1.765986,0.000000
632.0000,1.765940,0.000000
633.0000,1.765895,0.000000
634.0000,1.765850,0.000000
635.0000,1.765804,0.000000
636.0000,1.765759,0.000000
637.0000,1.765714,0.000000
638.0000,1.765670,0.000000
639.0000,1.765625,0.000000
640.0000,1.765581,0.000000
641.0000,1.765537,0.000000
642.0000,1.765493,0.000000
643.0000,1.765449,0.000000
644.0000,1.765406,0.000000
645.0000,1.765362,0.000000
646.0000,1.765319,0.000000
647.0000,1.765276,0.000000
648.0000,1.765233,0.000000
649.0000,1.765190,0.000000
650.0000,1.765148,0.000000
651.0000,1.765105,0.000000
652.0000,1.765063,0.000000
653.0000,1.765021,0.000000
654.0000,1.764979,0.000000
655.0000,1.764937,0.000000
656.0000,1.764895,0.000000
657.0000,1.764854,0.000000
658.0000,1.764813,0.000000
659.0000,1.764771,0.000000
660.0000,1.764730,0.000000
661.0000,1.764689,0.000000
662.0000,1.764649,0.000000
663.0000,1.764608,0.000000
664.0000,1.764568,0.000000
665.0000,1.764528,0.000000
666.0000,1.764487,0.000000
667.0000,1.764447,0.000000
668.0000,1.764408,0.000000
669.0000,1.764368,0.000000
670.0000,1.764328,0.000000
671.0000,1.764289,0.000000
672.0000,1.764250,0.000000
673.0000,1.764211,0.000000
674.0000,1.764172,0.000000
675.0000,1.764133,0.000000
676.0000,1.764094,0.000000
677.0000,1.764056,0.000000
678.0000,1.764017,0.000000
679.0000,1.763979,0.000000
680.0000,1.763941,0.000000
681.0000,1.763903,0.000000
682.0000,1.763865,0.000000
683.0000,1.763827,0.000000
684.0000,1.763790,0.000000
685.0000,1.763752,0.000000
686.0000,1.763715,0.000000
687.0000,1.763678,0.000000
688.0000,1.763640,0.000000
689.0000,1.763603,0.000000
690.0000,1.763567,0.000000
691.0000,1.763530,0.000000
692.0000,1.763493,0.000000
693.0000,1.763457,0.000000
694.0000,1.763421,0.000000
695.0000,1.763384,0.000000
696.0000,1.763348,0.000000
697.0000,1.763312,0.000000
698.0000,1.763276,0.000000
699.0000,1.763241,0.000000
700.0000,1.763205,0.000000
701.0000,1.763170,0.000000
702.0000,1.763134,0.000000
703.0000,1.763099,0.000000
704.0000,1.763064,0.000000
705.0000,1.763029,0.000000
706.0000,1.762994,0.000000
707.0000,1.762959,0.000000
708.0000,1.762924,0.000000
709.0000,1.762890,0.000000
710.0000,1.762855,0.000000
711.0000,1.762821,0.000000
712.0000,1.762787,0.000000
713.0000,1.762752,0.000000
714.0000,1.762718,0.000000
715.0000,1.762684,0.000000
716.0000,1.762651,0.000000
717.0000,1.762617,0.000000
718.0000,1.762583,0.000000
719.0000,1.762550,0.000000
720.0000,1.762516,0.000000
721.0000,1.762483,0.000000
722.0000,1.762450,0.000000
723.0000,1.762417,0.000000
724.0000,1.762384,0.000000
725.0000,1.762351,0.000000
726.0000,1.762318,0.000000
727.0000,1.762285,0.000000
728.0000,1.762253,0.000000
729.0000,1.762220,0.000000
730.0000,1.762188,0.000000
731.0000,1.762156,0.000000
732.0000,1.762124,0.000000
733.0000,1.762091,0.000000
734.0000,1.762059,0.000000
735.0000,1.762028,0.000000
736.0000,1.761996,0.000000
737.0000,1.761964,0.000000
738.0000,1.761932,0.000000
739.0000,1.761901,0.000000
740.0000,1.761869,0.000000
741.0000,1.761838,0.000000
742.0000,1.761807,0.000000
743.0000,1.761776,0.000000
744.0000,1.761745,0.000000
745.0000,1.761714,0.000000
746.0000,1.761683,0.000000
747.0000,1.761652,0.000000
748.0000,1.761621,0.000000
749.0000,1.761591,0.000000
750.0000,1.761560,0.000000
751.0000,1.761529,0.000000
752.0000,1.761499,0.000000
753.0000,1.761469,0.000000
754.0000,1.761439,0.000000
755.0000,1.761409,0.000000
756.0000,1.761378,0.000000
757.0000,1.761349,0.000000
