wavelength_nm,n,k
1234.0000,2.466217,0.000000
1235.0000,2.466158,0.000000
1236.0000,2.466100,0.000000
1237.0000,2.466041,0.000000
1238.0000,2.465983,0.000000
1239.0000,2.465925,0.000000
1240.0000,2.465867,0.000000
1241.0000,2.465810,0.000000
1242.0000,2.465752,0.000000
1243.0000,2.465695,0.000000
1244.0000,2.465637,0.000000
1245.0000,2.465580,0.000000
1246.0000,2.465523,0.000000
1247.0000,2.465466,0.000000
1248.0000,2.465410,0.000000
1249.0000,2.465353,0.000000
1250.0000,2.465297,0.000000
1251.0000,2.465240,0.000000
1252.0000,2.465184,0.000000
1253.0000,2.465128,0.000000
1254.0000,2.465072,0.000000
1255.0000,2.465017,0.000000
1256.0000,2.464961,0.000000
1257.0000,2.464906,0.000000
1258.0000,2.464851,0.000000
1259.0000,2.464795,0.000000
1260.0000,2.464740,0.000000
1261.0000,2.464686,0.000000
1262.0000,2.464631,0.000000
1263.0000,2.464576,0.000000
1264.0000,2.464522,0.000000
1265.0000,2.464467,0.000000
1266.0000,2.464413,0.000000
1267.0000,2.464359,0.000000
1268.0000,2.464305,0.000000
1269.0000,2.464252,0.000000
1270.0000,2.464198,0.000000
1271.0000,2.464145,0.000000
1272.0000,2.464091,0.000000
1273.0000,2.464038,0.000000
1274.0000,2.463985,0.000000
1275.0000,2.463932,0.000000
1276.0000,2.463879,0.000000
1277.0000,2.463826,0.000000
1278.0000,2.463774,0.000000
1279.0000,2.463721,0.000000
1280.0000,2.463669,0.000000
1281.0000,2.463617,0.000000
1282.0000,2.463565,0.000000
1283.0000,2.463513,0.000000
1284.0000,2.463461,0.000000
1285.0000,2.463409,0.000000
1286.0000,2.463358,0.000000
1287.0000,2.463307,0.000000
1288.0000,2.463255,0.000000
1289.0000,2.463204,0.000000
1290.0000,2.463153,0.000000
1291.0000,2.463102,0.000000
1292.0000,2.463051,0.000000
1293.0000,2.463001,0.000000
1294.0000,2.462950,0.000000
1295.0000,2.462900,0.000000
1296.0000,2.462850,0.000000
